,context_annotations,created_at,id,public_metrics,entities,text
434,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}]",2020-10-29T10:43:16.000Z,1321764533422247937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 4, 'probability': 0.9985, 'type': 'Person', 'normalized_text': 'Obama'}, {'start': 20, 'end': 24, 'probability': 0.9991, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 49, 'end': 53, 'probability': 0.9996, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 96, 'end': 100, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Trump'}]}","Obama is dunking on Trump all over the place and Trump can't counter.  How embarrassing to be a Trump supporter right now.  My favorite is ""he's jealous of covid's media coverage""!  Hilarious because it's probably true."
435,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-10-29T10:39:20.000Z,1321763545063821318,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 44, 'end': 48, 'probability': 0.9986, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 52, 'end': 56, 'probability': 0.9992, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 214, 'end': 237, 'url': 'https://t.co/azxsY1RRSr', 'expanded_url': 'https://milestaylor.medium.com/a-statement-a13bc5173ee9', 'display_url': 'milestaylor.medium.com/a-statement-a1…'}]}","Hear it from a man who worked directly with Trump. ""Trump has been exactly what we conservatives always said government should NOT be: expansive, wasteful, arbitrary, unpredictable, and prone to abuses of power. "" https://t.co/azxsY1RRSr"
436,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1266467007987253248', 'name': 'George Floyd'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065657279150665728', 'name': 'Fox News', 'description': 'Fox News'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '871795678447456256', 'name': 'The White House', 'description': 'Conversation from and about the White House, both as a destination and as political voice'}}]",2020-10-29T01:45:37.000Z,1321629228677386240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 112, 'end': 116, 'probability': 0.9988, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 125, 'end': 132, 'probability': 0.974, 'type': 'Organization', 'normalized_text': 'Fox News'}, {'start': 187, 'end': 201, 'probability': 0.9709, 'type': 'Person', 'normalized_text': 'Tony Bobulinski'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'MilesTaylorUSA'}]}","So @MilesTaylorUSA comes out as 'anonymous', and other white house staffers go on tv to verify his claims about Trump, while Fox News refuses to even cover it, and instead focuses on the Tony Bobulinski story which no person, or serious reporter, can corroborate."
437,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-10-29T01:00:32.000Z,1321617884666363906,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 6, 'end': 10, 'probability': 0.9944, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/1t2a3CzqhG', 'expanded_url': 'https://www.foxnews.com/politics/trump-dhs-h1b-guest-worker-rule', 'display_url': 'foxnews.com/politics/trump…'}]}",First Trump move in a long time I can support.   https://t.co/1t2a3CzqhG
438,,2020-10-29T00:56:44.000Z,1321616926033010691,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/SYeCetZKlP', 'expanded_url': 'https://thehill.com/policy/defense/523238-trump-campaign-event-use-of-marine-corps-helicopter-raises-ethics-questions', 'display_url': 'thehill.com/policy/defense…'}]}",More fake news I guess. https://t.co/SYeCetZKlP
439,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850142258871418880', 'name': 'Beer', 'description': 'Beer'}}]",2020-10-28T21:41:19.000Z,1321567750301646849,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",,Any companies using synthetic biology to brew new beers?  I'd love to invest there.
440,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857879016971186177', 'name': 'Marketing', 'description': 'Marketing'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]",2020-10-28T20:59:29.000Z,1321557222011379712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/gIdbFv4Zlc', 'expanded_url': 'https://twitter.com/RVAT2020/status/1321556242129707010', 'display_url': 'twitter.com/RVAT2020/statu…'}]}",Love it. https://t.co/gIdbFv4Zlc
441,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1266467007987253248', 'name': 'George Floyd'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065657279150665728', 'name': 'Fox News', 'description': 'Fox News'}}]",2020-10-28T20:57:43.000Z,1321556774848241671,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 22, 'end': 29, 'probability': 0.9637, 'type': 'Organization', 'normalized_text': 'Fox News'}, {'start': 181, 'end': 185, 'probability': 0.9964, 'type': 'Person', 'normalized_text': 'Trump'}]}","Wow, big struggle for Fox News today.  The author of the ""anonymous"" op-ed has been revealed.  It's a huge story, but if they cover it, they risk highlighting his arguments against Trump.  My guess is they don't mention it."
442,,2020-10-28T20:33:07.000Z,1321550586081382406,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/Mp8IeeQz2H', 'expanded_url': 'https://twitter.com/jessebeach/status/1321542277458616320', 'display_url': 'twitter.com/jessebeach/sta…'}]}",My favorite tweet this month. https://t.co/Mp8IeeQz2H
443,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-10-28T19:53:57.000Z,1321540727604731904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 8, 'end': 14, 'probability': 0.9332, 'type': 'Place', 'normalized_text': 'America'}], 'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/x0hAlwlWZ5', 'expanded_url': 'https://twitter.com/ddale8/status/1321539644765458433', 'display_url': 'twitter.com/ddale8/status/…'}]}",Mocking America Great Again? https://t.co/x0hAlwlWZ5
444,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-10-28T19:45:27.000Z,1321538591722557441,"{'retweet_count': 16923, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 20, 'end': 31, 'probability': 0.9942, 'type': 'Person', 'normalized_text': 'Donald Trump'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'MilesTaylorUSA'}]}",RT @MilesTaylorUSA: Donald Trump is a man without character. It’s why I wrote “A Warning”...and it’s why me &amp; my colleagues have spoken out…
445,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-10-28T19:45:20.000Z,1321538559879368708,"{'retweet_count': 11321, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 61, 'end': 65, 'probability': 0.9992, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'MilesTaylorUSA'}]}","RT @MilesTaylorUSA: Reminder to those who haven’t yet voted: Trump wanted us to explore gassing, electrifying, and shooting migrants at the…"
446,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-10-28T13:13:02.000Z,1321439837128413185,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 31, 'end': 41, 'probability': 0.6135, 'type': 'Organization', 'normalized_text': 'Republicans'}, {'start': 102, 'end': 106, 'probability': 0.998, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 111, 'end': 120, 'probability': 0.9468, 'type': 'Place', 'normalized_text': 'Washington'}, {'start': 192, 'end': 200, 'probability': 0.8379, 'type': 'Organization', 'normalized_text': 'Democrats'}, {'start': 204, 'end': 214, 'probability': 0.4586, 'type': 'Organization', 'normalized_text': 'Republicans'}], 'urls': [{'start': 268, 'end': 291, 'url': 'https://t.co/2gCuI91Jnx', 'expanded_url': 'https://twitter.com/NeuSummits/status/1321438215526600704', 'display_url': 'twitter.com/NeuSummits/sta…'}]}","This is the kind of leadership Republicans admire now. A close family member told me she ""didn't send Trump to Washington to compromise, but sent him there to ram shit down the throats of the Democrats""  Republicans don't think this Trumpian behavior is wrong or bad. https://t.co/2gCuI91Jnx"
