,public_metrics,created_at,id,text,entities,context_annotations
1688,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 156, 'quote_count': 0}",2020-04-29T05:42:27.000Z,1255371851104243713,"Neo: The top level. The Root sim. No more secrets.

Morpheus: How would you even know?",,
1689,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 170, 'quote_count': 0}",2020-04-29T05:42:27.000Z,1255371850038853634,"Morpheus: I can't prove to you that this isn't a simulation.

Neo: Then show me how deep the rabbit hole goes.

&lt;Morpheus shuffles around. A bag of red pills emerges.&gt;

Morpheus: Which sim do you want?",,
1690,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 169, 'quote_count': 1}",2020-04-29T05:42:27.000Z,1255371849141235717,"Neo: No, I mean let me out of Zion. To the truth. Give me the real red pill.

Morpheus: You took the red pill, you're in Wonderland.

Neo: I still have a splinter in my mind. How do I know that this isn't a simulation?",,
1691,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 177, 'quote_count': 2}",2020-04-29T05:42:26.000Z,1255371848260489217,"Morpheus: The year is 2199. Welcome...to the desert of the real. The last human city. Zion.

Neo: No. Stop. Let me out. I want out.

Morpheus: I didn’t say it would be easy, Neo. I just said it would be the truth.",,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857603051657482241', 'name': 'Destinations', 'description': 'Destinations'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '849076824290107392', 'name': 'National parks', 'description': 'National parks'}}]"
1692,"{'retweet_count': 20, 'reply_count': 2, 'like_count': 265, 'quote_count': 5}",2020-04-29T05:42:26.000Z,1255371847392264194,"Morpheus: Wake up Neo, the Matrix has you.

You take the red pill - you stay in Wonderland and I show you how deep the rabbit-hole goes.

Neo: I have to see it for myself.

&lt;reaches for the red pill.&gt;",,
1693,"{'retweet_count': 460, 'reply_count': 80, 'like_count': 2440, 'quote_count': 75}",2020-04-29T05:42:26.000Z,1255371846633107457,"Root.

(a short story)",,
1694,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 33, 'quote_count': 0}",2020-04-29T05:33:17.000Z,1255369544077651969,"Neo: The top level. The Root sim. No more secrets.

Morpheus: How would you even know?",,
1695,"{'retweet_count': 148, 'reply_count': 62, 'like_count': 1289, 'quote_count': 11}",2020-04-29T04:55:14.000Z,1255359966879375362,WW III is going to look a lot more like 12 Monkeys than Dr. Strangelove.,"{'annotations': [{'start': 56, 'end': 70, 'probability': 0.9134, 'type': 'Person', 'normalized_text': 'Dr. Strangelove'}]}",
1696,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 20, 'quote_count': 1}",2020-04-29T04:38:30.000Z,1255355757782065152,"@ngkabra Agreed. It’s why I no longer number my tweetstorms.

https://t.co/3Uf8KSIsYF https://t.co/Feybar4WV1","{'mentions': [{'start': 0, 'end': 8, 'username': 'NGKabra'}], 'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/3Uf8KSIsYF', 'expanded_url': 'https://twitter.com/naval/status/1002054721144733696?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 86, 'end': 109, 'url': 'https://t.co/Feybar4WV1', 'expanded_url': 'https://twitter.com/naval/status/1002054721144733696', 'display_url': 'twitter.com/naval/status/1…'}]}",
1697,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",2020-04-29T04:34:14.000Z,1255354681754292224,@sethjberman @andrewchen @benthompson @stratechery Yikes.,"{'mentions': [{'start': 0, 'end': 12, 'username': 'sethjberman'}, {'start': 13, 'end': 24, 'username': 'andrewchen'}, {'start': 25, 'end': 37, 'username': 'benthompson'}, {'start': 38, 'end': 50, 'username': 'stratechery'}]}",
1698,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",2020-04-29T04:32:59.000Z,1255354367139553280,"@sethjberman @andrewchen @benthompson @stratechery Oh right, all the “investment advice” newsletters.","{'mentions': [{'start': 0, 'end': 12, 'username': 'sethjberman'}, {'start': 13, 'end': 24, 'username': 'andrewchen'}, {'start': 25, 'end': 37, 'username': 'benthompson'}, {'start': 38, 'end': 50, 'username': 'stratechery'}]}",
1699,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 34, 'quote_count': 0}",2020-04-29T04:31:45.000Z,1255354058774319105,@sean_d__ @WallStPlayboys Sure. I just wouldn’t want to be sitting on a giant pile of luxury goods known for signaling value going into a recession. Might as well buy a warehouse full of Louis Vitton handbags.,"{'annotations': [{'start': 187, 'end': 198, 'probability': 0.416, 'type': 'Organization', 'normalized_text': 'Louis Vitton'}], 'mentions': [{'start': 10, 'end': 25, 'username': 'WallStPlayboys'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596715024385', 'name': 'Apparel/Accessories'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596807299072', 'name': 'Apparel/Accessories'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040984321', 'name': 'Louis Vuitton'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '846427983237672960', 'name': 'Fashion Brand', 'description': 'Fashion Brand'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596715024385', 'name': 'Apparel/Accessories'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596807299072', 'name': 'Apparel/Accessories'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040984321', 'name': 'Louis Vuitton'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '844604232737087488', 'name': 'General Fashion', 'description': 'General Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '845285930994872322', 'name': 'Handbags', 'description': 'Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '846447164880433152', 'name': 'Accessories', 'description': 'Accessories'}}]"
1700,"{'retweet_count': 1, 'reply_count': 8, 'like_count': 117, 'quote_count': 2}",2020-04-29T04:25:06.000Z,1255352385347747843,"@andrewchen @benthompson @stratechery Agreed. Ben is uniquely gifted. I would be surprised if there are even a dozen people in the world like him, across all industries.

My guess is that paid subscriptions will require some kind of bundling to work. 

But you should know - don’t you have SubStack data?","{'annotations': [{'start': 46, 'end': 48, 'probability': 0.8103, 'type': 'Person', 'normalized_text': 'Ben'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'andrewchen'}, {'start': 12, 'end': 24, 'username': 'benthompson'}, {'start': 25, 'end': 37, 'username': 'stratechery'}]}",
1701,"{'retweet_count': 13, 'reply_count': 10, 'like_count': 234, 'quote_count': 2}",2020-04-29T04:16:42.000Z,1255350268780298246,"@WallStPlayboys Disagree. Non-earning asset, luxury good, high cost of storage, illiquid market (!), no ability to compound.  

It’s one of the worst asset classes. 

Rich people run boutique wineries to show off and have a tax-efficient house in wine country, not because it’s a great business.","{'mentions': [{'start': 0, 'end': 15, 'username': 'WallStPlayboys'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '841378993408425985', 'name': 'Wine', 'description': 'Wine'}}]"
1702,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2020-04-29T03:50:32.000Z,1255343687535648771,@C4UST It’s not quite on topic. The pinned thread is purely about wealth.,,
1703,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-04-29T03:46:30.000Z,1255342671683518466,"@roblarson In the former, you’re very alert, first thing in the morning. In the latter, you’ll fall asleep long before you get to an hour.","{'mentions': [{'start': 0, 'end': 10, 'username': 'roblarson'}]}",
1704,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 8, 'quote_count': 0}",2020-04-29T03:43:46.000Z,1255341981955481601,@Amit13Malhotra @EugeneKatchalov https://t.co/UgO14JNrt3 https://t.co/auqwkBzVG7,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Amit13Malhotra'}, {'start': 16, 'end': 32, 'username': 'EugeneKatchalov'}], 'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/UgO14JNrt3', 'expanded_url': 'https://twitter.com/naval/status/1136360844948676609?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 57, 'end': 80, 'url': 'https://t.co/auqwkBzVG7', 'expanded_url': 'https://twitter.com/naval/status/1136360844948676609', 'display_url': 'twitter.com/naval/status/1…'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}, {'domain': {'id': '92', 'name': 'Sports Personality', 'description': ""A Sports Personality like 'Skip Bayless'""}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}]"
1705,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-04-29T03:43:09.000Z,1255341826489430016,@LukeCres7 @EugeneKatchalov Zero to One. Try it.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'LukeCres7'}, {'start': 11, 'end': 27, 'username': 'EugeneKatchalov'}]}",
1706,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2020-04-29T03:42:57.000Z,1255341777667731456,"@aacook @EugeneKatchalov Cold turkey, try it.","{'mentions': [{'start': 0, 'end': 7, 'username': 'aacook'}, {'start': 8, 'end': 24, 'username': 'EugeneKatchalov'}]}",
1707,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2020-04-29T03:38:37.000Z,1255340687127650305,@rishi_tripathy_ @justinwei_ https://t.co/CxwGNgbB6Q,"{'mentions': [{'start': 0, 'end': 16, 'username': 'rishi_tripathy_'}, {'start': 17, 'end': 28, 'username': 'justinwei_'}], 'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/CxwGNgbB6Q', 'expanded_url': 'https://mobile.twitter.com/search?lang=en&q=siddhartha%20(from%3Anaval)&src=typed_query', 'display_url': 'mobile.twitter.com/search?lang=en…'}]}",
1708,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2020-04-29T02:10:19.000Z,1255318464346165248,@MattyJ0303 @EugeneKatchalov https://t.co/UgO14JNrt3 https://t.co/auqwkBzVG7,"{'mentions': [{'start': 0, 'end': 11, 'username': 'MattyJ0303'}, {'start': 12, 'end': 28, 'username': 'EugeneKatchalov'}], 'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/UgO14JNrt3', 'expanded_url': 'https://twitter.com/naval/status/1136360844948676609?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 53, 'end': 76, 'url': 'https://t.co/auqwkBzVG7', 'expanded_url': 'https://twitter.com/naval/status/1136360844948676609', 'display_url': 'twitter.com/naval/status/1…'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}, {'domain': {'id': '92', 'name': 'Sports Personality', 'description': ""A Sports Personality like 'Skip Bayless'""}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}]"
1709,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-04-29T02:10:11.000Z,1255318430137430016,@marc_paix @EugeneKatchalov https://t.co/UgO14JNrt3 https://t.co/auqwkBzVG7,"{'mentions': [{'start': 0, 'end': 10, 'username': 'marc_paix'}, {'start': 11, 'end': 27, 'username': 'EugeneKatchalov'}], 'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/UgO14JNrt3', 'expanded_url': 'https://twitter.com/naval/status/1136360844948676609?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 52, 'end': 75, 'url': 'https://t.co/auqwkBzVG7', 'expanded_url': 'https://twitter.com/naval/status/1136360844948676609', 'display_url': 'twitter.com/naval/status/1…'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}, {'domain': {'id': '92', 'name': 'Sports Personality', 'description': ""A Sports Personality like 'Skip Bayless'""}, 'entity': {'id': '819538160606539777', 'name': 'Joe Rogan', 'description': 'Joe Rogan'}}]"
1710,"{'retweet_count': 12, 'reply_count': 20, 'like_count': 673, 'quote_count': 7}",2020-04-29T00:34:25.000Z,1255294330715111426,"@digitaldpak Don’t want it, thanks.","{'mentions': [{'start': 0, 'end': 12, 'username': 'digitaldpak'}]}",
1711,"{'retweet_count': 7, 'reply_count': 6, 'like_count': 36, 'quote_count': 0}",2020-04-29T00:12:18.000Z,1255288764198502407,"@santiagohunt Most experts are now caught in the net of consistency bias. 

They’re denying serology studies, attacking Sweden, ignoring lowered IFR, and spreading anecdotal scare stories.

My current read is it’s not the flu but not worth mass panic and sustained blanket shutdowns either.","{'annotations': [{'start': 120, 'end': 125, 'probability': 0.9839, 'type': 'Place', 'normalized_text': 'Sweden'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'santiagohunt'}]}",
