,text,created_at,entities,id,public_metrics,context_annotations
2654,@CoreyClarkRadio Danny White.,2020-07-12T14:51:54.000Z,"{'annotations': [{'start': 17, 'end': 27, 'probability': 0.8401, 'type': 'Person', 'normalized_text': 'Danny White'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'CoreyClarkRadio'}]}",1282326824912072708,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 23, 'quote_count': 1}",
2655,OMG the NYT tech coverage and the most ridiculous writer therein managed to exceed previous inanity.,2020-07-12T14:50:02.000Z,"{'annotations': [{'start': 8, 'end': 10, 'probability': 0.9698, 'type': 'Organization', 'normalized_text': 'NYT'}]}",1282326355573604352,"{'retweet_count': 14, 'reply_count': 20, 'like_count': 354, 'quote_count': 1}","[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]"
2656,lol. https://t.co/KVq2OX4s5h,2020-07-11T22:07:04.000Z,"{'urls': [{'start': 5, 'end': 28, 'url': 'https://t.co/KVq2OX4s5h', 'expanded_url': 'https://twitter.com/bopinion/status/1281853054078386181', 'display_url': 'twitter.com/bopinion/statu…'}]}",1282073951544516610,"{'retweet_count': 37, 'reply_count': 22, 'like_count': 781, 'quote_count': 7}",
2657,Folly.  And protects incumbents but I reocgnize the desire to avoid the headache for non material revenue. https://t.co/C7PzKmXTHX,2020-07-10T23:22:17.000Z,"{'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/C7PzKmXTHX', 'expanded_url': 'https://twitter.com/bpolitics/status/1281669291625140224', 'display_url': 'twitter.com/bpolitics/stat…'}]}",1281730492094509058,"{'retweet_count': 7, 'reply_count': 7, 'like_count': 115, 'quote_count': 2}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029202045', 'name': 'Facebook'}}]"
2658,@zooko it also has no electoral content whatsoever.,2020-07-10T23:14:30.000Z,"{'mentions': [{'start': 0, 'end': 6, 'username': 'zooko'}]}",1281728532696055808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",
2659,Twitter uses “politcal” ads ban to suppress academic article published in Foreign Policy:  https://t.co/Dv0gisZeS6 https://t.co/HLFigapkcg,2020-07-10T22:59:48.000Z,"{'annotations': [{'start': 0, 'end': 6, 'probability': 0.6757, 'type': 'Organization', 'normalized_text': 'Twitter'}], 'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/Dv0gisZeS6', 'expanded_url': 'https://foreignpolicy.com/2020/06/22/zoom-china-us-cold-war-unsafe/', 'display_url': 'foreignpolicy.com/2020/06/22/zoo…'}, {'start': 115, 'end': 138, 'url': 'https://t.co/HLFigapkcg', 'expanded_url': 'https://twitter.com/rabois/status/1281724832913096704/photo/1', 'display_url': 'pic.twitter.com/HLFigapkcg'}]}",1281724832913096704,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 29, 'quote_count': 1}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
2660,@JoshConstine they have no influence w the people are deciding this.,2020-07-10T22:55:18.000Z,"{'mentions': [{'start': 0, 'end': 13, 'username': 'JoshConstine'}]}",1281723704100044800,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 24, 'quote_count': 0}",
2661,@JoshConstine inane argument:  Did India ban these apps because of FB lobbyists??????,2020-07-10T22:51:20.000Z,"{'annotations': [{'start': 35, 'end': 39, 'probability': 0.9537, 'type': 'Place', 'normalized_text': 'India'}, {'start': 67, 'end': 68, 'probability': 0.682, 'type': 'Organization', 'normalized_text': 'FB'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'JoshConstine'}]}",1281722705067208704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029202045', 'name': 'Facebook'}}]"
2662,"@JoshConstine nope, this has nothing to do with the ban:  https://t.co/Dv0gisZeS6",2020-07-10T22:50:45.000Z,"{'mentions': [{'start': 0, 'end': 13, 'username': 'JoshConstine'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/Dv0gisZeS6', 'expanded_url': 'https://foreignpolicy.com/2020/06/22/zoom-china-us-cold-war-unsafe/', 'display_url': 'foreignpolicy.com/2020/06/22/zoo…'}]}",1281722555976433664,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 24, 'quote_count': 0}",
2663,@JoshConstine absolutely nothing to do w this.,2020-07-10T22:49:33.000Z,"{'mentions': [{'start': 0, 'end': 13, 'username': 'JoshConstine'}]}",1281722256750555136,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 92, 'quote_count': 0}",
2664,@vkhosla fsirly confident that this is quite safe (vs other indoor activities),2020-07-09T21:14:09.000Z,"{'mentions': [{'start': 0, 'end': 8, 'username': 'vkhosla'}]}",1281335858004549633,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 1, 'quote_count': 0}",
2665,@Keith_Wasserman @zebulgar addedto lexicon after becoming a VC.,2020-07-09T20:46:13.000Z,"{'mentions': [{'start': 0, 'end': 16, 'username': 'Keith_Wasserman'}, {'start': 17, 'end': 26, 'username': 'zebulgar'}]}",1281328829730926592,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",
2666,@blader i go there on occasion.  mostly for Tommy classes.,2020-07-09T20:43:09.000Z,"{'annotations': [{'start': 44, 'end': 48, 'probability': 0.8218, 'type': 'Person', 'normalized_text': 'Tommy'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'blader'}]}",1281328056540336128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
2667,@adrienneziluca i am definitely an introvert.,2020-07-09T20:42:50.000Z,"{'mentions': [{'start': 0, 'end': 15, 'username': 'adrienneziluca'}]}",1281327976278142977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",
2668,"@blader i typically go to Castro, Marina studios.  sometimes Soma.",2020-07-09T20:40:04.000Z,"{'annotations': [{'start': 26, 'end': 31, 'probability': 0.8185, 'type': 'Person', 'normalized_text': 'Castro'}, {'start': 34, 'end': 39, 'probability': 0.6921, 'type': 'Person', 'normalized_text': 'Marina'}, {'start': 61, 'end': 64, 'probability': 0.3954, 'type': 'Person', 'normalized_text': 'Soma'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'blader'}]}",1281327282028638209,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",
2669,@terronk obviously:),2020-07-09T20:35:59.000Z,"{'mentions': [{'start': 0, 'end': 8, 'username': 'terronk'}]}",1281326253664907264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",
2670,@HipCityReg Yes.,2020-07-09T20:29:12.000Z,"{'mentions': [{'start': 0, 'end': 11, 'username': 'HipCityReg'}]}",1281324548520939520,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",
2671,@zebulgar almost canceled my vacation :),2020-07-09T20:29:04.000Z,"{'mentions': [{'start': 0, 'end': 9, 'username': 'zebulgar'}]}",1281324513217490944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '839160129752686593', 'name': 'General Travel', 'description': 'General Travel'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839161975712067584', 'name': 'Travel Actions', 'description': 'This entity includes all conversations about travel and vacation.'}}]"
2672,First good news since 3/15:  Barrys Burlingame is opening. :),2020-07-09T20:26:28.000Z,"{'annotations': [{'start': 29, 'end': 45, 'probability': 0.3238, 'type': 'Place', 'normalized_text': 'Barrys Burlingame'}]}",1281323857618468864,"{'retweet_count': 0, 'reply_count': 11, 'like_count': 106, 'quote_count': 1}",
2673,@karaswisher You know he worked at GS?,2020-07-09T20:07:10.000Z,"{'annotations': [{'start': 35, 'end': 36, 'probability': 0.5322, 'type': 'Organization', 'normalized_text': 'GS'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'karaswisher'}]}",1281319002455736320,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 36, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1052298874918907904', 'name': 'Kara Swisher', 'description': 'Kara Swisher'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1052298874918907904', 'name': 'Kara Swisher', 'description': 'Kara Swisher'}}]"
2674,"@teddyschleifer Oh sure, listen to him instead of Obama :)",2020-07-09T20:00:55.000Z,"{'annotations': [{'start': 50, 'end': 54, 'probability': 0.9899, 'type': 'Person', 'normalized_text': 'Obama'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'teddyschleifer'}]}",1281317427129675776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1054531880689618944', 'name': 'Teddy Schleifer', 'description': 'Teddy Schleifer'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1054531880689618944', 'name': 'Teddy Schleifer', 'description': 'Teddy Schleifer'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}]"
2675,"@hunterwalk Finally, a tweet I agree with :)",2020-07-09T19:56:50.000Z,"{'mentions': [{'start': 0, 'end': 11, 'username': 'hunterwalk'}]}",1281316401513238528,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 53, 'quote_count': 0}",
2676,@AleResnik A key lesson from Peter Thiel.,2020-07-09T19:56:25.000Z,"{'annotations': [{'start': 29, 'end': 39, 'probability': 0.8874, 'type': 'Person', 'normalized_text': 'Peter Thiel'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'AleResnik'}]}",1281316298543095808,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 63, 'quote_count': 0}",
2677,The best expert on the tech conflict between China and democratic governments. https://t.co/LLbq3yPexF,2020-07-09T13:46:14.000Z,"{'annotations': [{'start': 45, 'end': 49, 'probability': 0.9769, 'type': 'Place', 'normalized_text': 'China'}], 'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/LLbq3yPexF', 'expanded_url': 'https://twitter.com/jacobhelberg/status/1281220858489364480', 'display_url': 'twitter.com/jacobhelberg/s…'}]}",1281223135954526209,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 52, 'quote_count': 0}",
2678,"Everything you need to know about HCQ, the media and Trump Derangement Sydrome in one post. https://t.co/h7e1pnRnOc",2020-07-09T01:32:31.000Z,"{'annotations': [{'start': 53, 'end': 57, 'probability': 0.9936, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/h7e1pnRnOc', 'expanded_url': 'https://twitter.com/zerohedge/status/1281031568308527105', 'display_url': 'twitter.com/zerohedge/stat…'}]}",1281038490268925952,"{'retweet_count': 9, 'reply_count': 19, 'like_count': 91, 'quote_count': 4}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2679,@danielgross It was the best of times.  It was the worst of times.,2020-07-08T22:48:48.000Z,"{'mentions': [{'start': 0, 'end': 12, 'username': 'danielgross'}]}",1280997289570349057,"{'retweet_count': 2, 'reply_count': 7, 'like_count': 114, 'quote_count': 0}",
2680,@harryh unlikely. Only a few of these won national championships that contributed.,2020-07-08T18:23:59.000Z,"{'mentions': [{'start': 0, 'end': 7, 'username': 'harryh'}]}",1280930646400004096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",
2681,@johnnie @benedictevans Obviously.,2020-07-08T16:38:26.000Z,"{'mentions': [{'start': 0, 'end': 8, 'username': 'johnnie'}, {'start': 9, 'end': 23, 'username': 'benedictevans'}]}",1280904085701447685,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",
2682,"@benedictevans yes, easily.",2020-07-08T15:16:11.000Z,"{'mentions': [{'start': 0, 'end': 14, 'username': 'benedictevans'}]}",1280883385796157440,"{'retweet_count': 0, 'reply_count': 7, 'like_count': 47, 'quote_count': 0}",
2683,@micsolana @MikeIsaac you need to work on your Orwellian language more.,2020-07-08T13:47:13.000Z,"{'mentions': [{'start': 0, 'end': 10, 'username': 'micsolana'}, {'start': 11, 'end': 21, 'username': 'MikeIsaac'}]}",1280860997935173636,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 13, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1052310102701555713', 'name': 'Mike Isaac', 'description': 'Mike Isaac'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1052310102701555713', 'name': 'Mike Isaac', 'description': 'Mike Isaac'}}]"
2684,@cyantist @foundersfund they also often tell me what to do :),2020-07-07T16:31:23.000Z,"{'mentions': [{'start': 0, 'end': 9, 'username': 'cyantist'}, {'start': 10, 'end': 23, 'username': 'foundersfund'}]}",1280539922839990272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 38, 'quote_count': 0}",
2685,"RT @angusdav: The 5th best-selling book on Amazon this week (up from #8 last week, with 6 weeks so far on the best-seller list) was first p…",2020-07-06T20:22:34.000Z,"{'annotations': [{'start': 43, 'end': 48, 'probability': 0.759, 'type': 'Organization', 'normalized_text': 'Amazon'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'angusdav'}]}",1280235714567798784,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '783335558466506752', 'name': 'Online'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026792024', 'name': 'Amazon'}}]"
