,created_at,public_metrics,entities,text,id,context_annotations
37,2020-08-21T03:04:27.000Z,"{'retweet_count': 257, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 9, 'username': 'paulg'}]}","RT @paulg: Curiously, bad government is one of the biggest forces driving innovation in remote work. Specifically the dysfunctional SF city…",1296644304954249217,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237833500474003461', 'name': 'Remote work'}}]"
38,2020-08-20T05:53:36.000Z,"{'retweet_count': 74, 'reply_count': 47, 'like_count': 630, 'quote_count': 8}","{'annotations': [{'start': 56, 'end': 57, 'probability': 0.9135, 'type': 'Place', 'normalized_text': 'CA'}, {'start': 94, 'end': 103, 'probability': 0.9994, 'type': 'Place', 'normalized_text': 'Sacramento'}], 'mentions': [{'start': 64, 'end': 76, 'username': 'GavinNewsom'}]}",Has anyone compiled a list of all the companies leaving CA yet? @GavinNewsom and the folks in Sacramento need to wake up to the reality that working remotely has proven to be feasible. This state's overreaching regulations will continue to drive business &amp; employment away.,1296324485029617664,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '999344319885524992', 'name': 'Gavin Newsom', 'description': 'Candidate for Governor of California Gavin Newsom'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '999344319885524992', 'name': 'Gavin Newsom', 'description': 'Candidate for Governor of California Gavin Newsom'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237833500474003461', 'name': 'Remote work'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
39,2020-08-20T05:46:18.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 12, 'username': 'mmhmmapp'}, {'start': 41, 'end': 50, 'username': 'USATODAY'}]}",RT @mmhmmapp: Exciting to be featured in @USATODAY!,1296322648033566720,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666964', 'name': 'USA Today'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237833500474003461', 'name': 'Remote work'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040912121', 'name': 'Zoom'}}]"
40,2020-08-20T05:43:53.000Z,"{'retweet_count': 80, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'bgurley'}]}","RT @bgurley: In case you don’t know, the promoters of AB5 are the SEIU &amp; the AFL-CIO, &amp; the legislators in their donor bag like @LorenaSGon…",1296322040119476224,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '896002709651726338', 'name': 'Travis Kalanick', 'description': 'Travis Kalanick'}}]"
41,2020-08-15T05:47:15.000Z,"{'retweet_count': 104, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'bgurley'}]}","RT @bgurley: For those of you on the AB5 beat, important to know that  the #1 driver behind this legislation is organized labor. ""However,…",1294510949294960640,
42,2020-08-11T19:38:53.000Z,"{'retweet_count': 5, 'reply_count': 5, 'like_count': 49, 'quote_count': 0}","{'urls': [{'start': 151, 'end': 174, 'url': 'https://t.co/gGds0Lhfxj', 'expanded_url': 'https://twitter.com/mmhmmapp/status/1291820514307186689', 'display_url': 'twitter.com/mmhmmapp/statu…'}]}",I think this is the future of how people will send their business plans! So much better to hear the passion in a founder's voice alongside the slides. https://t.co/gGds0Lhfxj,1293270684336975873,
43,2020-08-11T19:36:42.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}","{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/GvZ1Ce5uti', 'expanded_url': 'https://twitter.com/mmhmmapp/status/1291793350228504576', 'display_url': 'twitter.com/mmhmmapp/statu…'}]}",My favorite new feature is Copilot! https://t.co/GvZ1Ce5uti,1293270135440994304,
44,2020-08-11T04:14:31.000Z,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 87, 'end': 100, 'probability': 0.507, 'type': 'Product', 'normalized_text': 'PS4 controller'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'mmhmmapp'}]}","RT @mmhmmapp: You can't have a ""bored meeting"" when you're steering your slides with a PS4 controller. Check out our guide to leveling up y…",1293038057331937281,"[{'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1201628202105335808', 'name': 'PlayStation 4'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027048853', 'name': 'PlayStation'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '10027048853', 'name': 'PlayStation'}}]"
45,2020-07-30T04:44:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 80, 'end': 89, 'probability': 0.6532, 'type': 'Organization', 'normalized_text': 'springboks'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'WorldRugby'}]}",@WorldRugby Then let's talk about how the Italian scrum capitulated against the springboks in RWC 2019....,1288696906919469058,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10050584938', 'name': ""2017 Women's Rugby World Cup""}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '847902509750407168', 'name': 'Rugby', 'description': 'Rugby'}}]"
46,2020-07-24T00:59:02.000Z,"{'retweet_count': 7, 'reply_count': 7, 'like_count': 101, 'quote_count': 0}","{'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/ESXInHfhy0', 'expanded_url': 'https://twitter.com/elonmusk/status/1286450016803069952', 'display_url': 'twitter.com/elonmusk/statu…'}], 'mentions': [{'start': 61, 'end': 67, 'username': 'Tesla'}]}",I'm hoping many of my fellow actuaries see this opportunity! @Tesla has a fabulous opportunity to more accurately price risk. https://t.co/ESXInHfhy0,1286465882131062784,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528576551337984', 'name': 'Hybrid and electric vehicles', 'description': 'Hybrid and electric vehicles'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}]"
47,2020-07-15T03:32:29.000Z,"{'retweet_count': 24, 'reply_count': 7, 'like_count': 225, 'quote_count': 2}",,"Sometimes life is like playing snakes and ladders. You think you are making progress, and then you are engulfed and slip back down.",1283243008704475136,
48,2020-07-12T04:31:10.000Z,"{'retweet_count': 818, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 12, 'username': 'sapinker'}]}","RT @sapinker: It's not about the signatories. A common email (example from this morning): ""I left academia because I didn't conform to ultr…",1282170612169846784,
49,2020-07-07T22:45:24.000Z,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 22, 'quote_count': 1}","{'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/LObMFNR3Er', 'expanded_url': 'https://www.youtube.com/watch?time_continue=9&v=c8KhKBLoSMk&feature=emb_logo', 'display_url': 'youtube.com/watch?time_con…'}], 'mentions': [{'start': 4, 'end': 13, 'username': 'mmhmmapp'}]}",See @mmhmmapp in action and visit their site to sign up for an invite to their beta. https://t.co/LObMFNR3Er,1280634047954210817,
50,2020-07-07T22:45:11.000Z,"{'retweet_count': 19, 'reply_count': 6, 'like_count': 111, 'quote_count': 5}","{'urls': [{'start': 236, 'end': 259, 'url': 'https://t.co/LJs6SwvkQu', 'expanded_url': 'https://www.theverge.com/2020/7/7/21314035/mmhmm-personal-video-presence-beta-phil-libin-sequoia-app', 'display_url': 'theverge.com/2020/7/7/21314…'}], 'mentions': [{'start': 162, 'end': 169, 'username': 'plibin'}, {'start': 183, 'end': 192, 'username': 'mmhmmapp'}]}","As we all spend more time video chatting, our virtual backgrounds are becoming a new canvas for communication and creativity. We’re excited to partner again with @plibin as he builds @mmhmmapp and infuses new life into our video calls! https://t.co/LJs6SwvkQu",1280633994237718528,
51,2020-06-25T15:52:29.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 18, 'username': 'HarryStebbings'}, {'start': 103, 'end': 115, 'username': 'dittycheria'}, {'start': 116, 'end': 124, 'username': 'MongoDB'}]}","RT @HarryStebbings: Without a doubt just recorded the best 20VC Founder episode we have ever done with @dittycheria @MongoDB. 

Huge thanks…",1276181479467307008,
52,2020-06-23T20:38:06.000Z,"{'retweet_count': 33, 'reply_count': 21, 'like_count': 230, 'quote_count': 3}",,One way to address income inequality is to increase the supply of skilled labor - Economics 101. Limiting H-1B visas does the opposite. 🤔,1275528579384610816,
53,2020-06-22T17:10:08.000Z,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 19, 'quote_count': 0}","{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/aYcHAoHf14', 'expanded_url': 'http://neeva.co', 'display_url': 'neeva.co'}, {'start': 104, 'end': 127, 'url': 'https://t.co/4vQiYOqcfy', 'expanded_url': 'https://twitter.com/sequoia/status/1274891657016573952', 'display_url': 'twitter.com/sequoia/status…'}], 'mentions': [{'start': 1, 'end': 9, 'username': 'neevaco'}]}",.@neevaco is reimagining the way we search. Join the waitlist for early access: https://t.co/aYcHAoHf14 https://t.co/4vQiYOqcfy,1275113858307219458,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1051965079086718976', 'name': 'Daisuke Wakabayashi', 'description': 'Daisuke Wakabayashi'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1051965079086718976', 'name': 'Daisuke Wakabayashi', 'description': 'Daisuke Wakabayashi'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]"
54,2020-06-21T05:32:30.000Z,"{'retweet_count': 78, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 15, 'username': 'benthompson'}]}","RT @benthompson: “In some ways”

The cognitive dissonance required to include the attached paragraph — and good on the Times for including…",1274575901502537728,
55,2020-06-16T23:54:16.000Z,"{'retweet_count': 194, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 8, 'username': 'jack'}, {'start': 18, 'end': 31, 'username': 'darrenwalker'}]}",RT @jack: Welcome @darrenwalker to the Square board! Grateful I and we get to learn up close from this incredible human.,1273041232038711297,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1037336866519842816', 'name': 'Jack Dorsey', 'description': 'Jack Dorsey'}}]"
56,2020-06-13T01:30:54.000Z,"{'retweet_count': 34, 'reply_count': 23, 'like_count': 565, 'quote_count': 10}","{'hashtags': [{'start': 22, 'end': 33, 'tag': 'Juneteenth'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}]}","We @sequoia will mark #Juneteenth as a company holiday this year and every year. We will honor this day to learn and reflect on how we can be a part of the solution to racial injustice, and take personal actions to support civil rights organizations and Black-owned businesses.",1271616000794869760,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1037320960737595393', 'name': 'Sequoia Capital', 'description': 'Sequoia Capital'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1270453235480854528', 'name': 'Juneteenth', 'description': 'Juneteenth, the holiday commemorating the day that all enslaved people in the US learned they were free, is being celebrated this year with marches, music and more.'}}]"
57,2020-06-12T02:49:59.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 26, 'quote_count': 0}","{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/9v5rsx2bWD', 'expanded_url': 'https://twitter.com/Mira404/status/1271185703250976769', 'display_url': 'twitter.com/Mira404/status…'}], 'mentions': [{'start': 33, 'end': 41, 'username': 'Mira404'}]}","We are proud to be your partner, @Mira404! https://t.co/9v5rsx2bWD",1271273512200617984,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1037320960737595393', 'name': 'Sequoia Capital', 'description': 'Sequoia Capital'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1100410844427350016', 'name': 'CNBC', 'description': 'CNBC'}}]"
58,2020-06-12T02:33:44.000Z,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 19, 'username': 'CNBCClosingBell'}, {'start': 100, 'end': 108, 'username': 'sequoia'}, {'start': 117, 'end': 129, 'username': 'roelofbotha'}]}","RT @CNBCClosingBell: ""We're very optimistic about young startups and we're open for business,"" says @sequoia Partner @roelofbotha. ""There's…",1271269424054456321,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1037320960737595393', 'name': 'Sequoia Capital', 'description': 'Sequoia Capital'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}]"
