,context_annotations,created_at,text,entities,id,public_metrics
1465,,2017-03-13T19:12:58.000Z,@Jason The point is that it becomes really easy to see the future when you try the newer experiences. Bulky hardware &amp; cost will be solved.,"{'mentions': [{'start': 0, 'end': 6, 'username': 'Jason'}]}",841366493191270400,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}"
1466,,2017-03-13T18:35:26.000Z,Some VCs who checked out VR a year or two ago are actually missing it now because they don't realize how much better the experience is.,,841357048755322880,"{'retweet_count': 48, 'reply_count': 11, 'like_count': 155, 'quote_count': 7}"
1467,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027232467', 'name': 'Microsoft'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043701875', 'name': 'Yammer'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10043689816', 'name': 'Microsoft Office'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '10043689825', 'name': 'Office 365'}}]",2017-03-13T18:16:08.000Z,"""For many of my clients, Yammer is a way of life."" Great to see @Yammer succeeding as part of @Microsoft @Office365. https://t.co/NOhHo8OPYp","{'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/NOhHo8OPYp', 'expanded_url': 'http://www.reply.com/wm-reply/en/content/don-t-just-enjoy-yammer-exploit-it', 'display_url': 'reply.com/wm-reply/en/co…'}], 'mentions': [{'start': 64, 'end': 71, 'username': 'Yammer'}, {'start': 94, 'end': 104, 'username': 'Microsoft'}, {'start': 105, 'end': 115, 'username': 'Office365'}]}",841352189180170240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}"
1468,,2017-03-04T00:53:54.000Z,"@ethanjweiss We need more fans of Richard Feynman. 
 https://t.co/tRp39UDP5E","{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/tRp39UDP5E', 'expanded_url': 'https://www.youtube.com/watch?v=8qAi_9quzUY&feature=share', 'display_url': 'youtube.com/watch?v=8qAi_9…'}], 'annotations': [{'start': 34, 'end': 48, 'probability': 0.9906, 'type': 'Person', 'normalized_text': 'Richard Feynman'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'ethanjweiss'}]}",837828414321012736,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}"
1469,,2017-03-04T00:23:51.000Z,@ethanjweiss Challenger?,"{'mentions': [{'start': 0, 'end': 12, 'username': 'ethanjweiss'}]}",837820852431282176,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
1470,,2017-02-25T23:23:29.000Z,@realistgrower or how about a 5mb hard drive in 1956. https://t.co/E5RAMpbcjy,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/E5RAMpbcjy', 'expanded_url': 'https://twitter.com/DavidSacks/status/835631330532589568/photo/1', 'display_url': 'pic.twitter.com/E5RAMpbcjy'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'realistgrower'}]}",835631330532589568,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}"
1471,,2017-02-25T23:21:37.000Z,"@realistgrower True, but this was pretty bulky too and look what it ushered in. https://t.co/btDoUt8zBU","{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/btDoUt8zBU', 'expanded_url': 'https://twitter.com/DavidSacks/status/835630860455952384/photo/1', 'display_url': 'pic.twitter.com/btDoUt8zBU'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'realistgrower'}]}",835630860455952384,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
1472,,2017-02-25T20:30:24.000Z,"This is the ""aha"" moment that everyone has trying VR with a high-end setup for the first time. This will be the tech story of the year. https://t.co/3MRIhR9pAZ","{'urls': [{'start': 136, 'end': 159, 'url': 'https://t.co/3MRIhR9pAZ', 'expanded_url': 'https://twitter.com/deep_rifter/status/835555363860566017', 'display_url': 'twitter.com/deep_rifter/st…'}]}",835587773243412481,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 13, 'quote_count': 1}"
1473,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '783335558466506752', 'name': 'Online'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026792024', 'name': 'Amazon'}}]",2017-02-25T04:44:40.000Z,A lot of big box retailers that Amazon is putting out of business will be replaced by @voidvr-style Holodecks.,"{'annotations': [{'start': 32, 'end': 37, 'probability': 0.8222, 'type': 'Organization', 'normalized_text': 'Amazon'}], 'mentions': [{'start': 86, 'end': 93, 'username': 'voidvr'}]}",835349771393122306,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}"
1474,,2017-02-25T04:42:17.000Z,Thank you @voidvr for my first untethered multi-player VR experience. It was magical!,"{'mentions': [{'start': 10, 'end': 17, 'username': 'voidvr'}]}",835349172689727489,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}"
1475,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042890483', 'name': 'Razer'}}]",2017-02-24T10:35:49.000Z,"@chenbfang Yes, VR might save Windows. I got a Razer Blade Pro. First Windows machine I've bought in at least a decade.","{'annotations': [{'start': 30, 'end': 36, 'probability': 0.7871, 'type': 'Product', 'normalized_text': 'Windows'}, {'start': 47, 'end': 61, 'probability': 0.9218, 'type': 'Product', 'normalized_text': 'Razer Blade Pro'}, {'start': 70, 'end': 76, 'probability': 0.5216, 'type': 'Product', 'normalized_text': 'Windows'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'chenbfang'}]}",835075754106900480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
1476,,2017-02-24T06:07:06.000Z,@bwertz Definitely related. #5 (self-driving) is also a specific example of #2 (AI app).,"{'mentions': [{'start': 0, 'end': 7, 'username': 'bwertz'}]}",835008130039738369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1477,,2017-02-24T04:28:32.000Z,"@RafaTihanyi AR/MR has great potential, especially in near term, but in long term fully-immersive limitless worlds must have even more.","{'mentions': [{'start': 0, 'end': 12, 'username': 'RafaTihanyi'}]}",834983324003160064,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
1478,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043701875', 'name': 'Yammer'}}]",2017-02-24T02:43:38.000Z,@parkeragee B2B will generally late-adopt consumer trends. That was basic insight behind Yammer in 2008 - consumerization of enterprise.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'parkeragee'}]}",834956924965642240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
1479,,2017-02-24T02:40:43.000Z,@solonang In VR you will just order the world to change. Self-driving destination will be voice input. Alexa is already there.,"{'annotations': [{'start': 103, 'end': 107, 'probability': 0.9559, 'type': 'Person', 'normalized_text': 'Alexa'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'solonang'}]}",834956189859356672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
1480,,2017-02-24T02:36:31.000Z,@solonang Voice activation will greatly amplify the others. Especially useful for changing settings otherwise buried in layers of menus.,"{'mentions': [{'start': 0, 'end': 9, 'username': 'solonang'}]}",834955135050645506,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
1481,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",2017-02-24T02:20:36.000Z,@sthenc ok let's add (6) bitcoin -- but I already went on the record about that on twitter at least 2 years ago.,"{'annotations': [{'start': 83, 'end': 89, 'probability': 0.7036, 'type': 'Product', 'normalized_text': 'twitter'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'sthenc'}]}",834951129549033472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
1482,,2017-02-24T02:14:35.000Z,"@schnelle The butterfly landing on my finger in Oculus trailer is the ""Hello my name is macintosh"" of this era. At least for me.","{'annotations': [{'start': 48, 'end': 53, 'probability': 0.4463, 'type': 'Product', 'normalized_text': 'Oculus'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'schnelle'}]}",834949614239281152,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
1483,,2017-02-24T02:03:13.000Z,Admittedly I've only been retired for 3 weeks so this list could change as I learn more. :-),,834946756311855104,"{'retweet_count': 2, 'reply_count': 5, 'like_count': 44, 'quote_count': 0}"
1484,,2017-02-24T02:02:33.000Z,"The next mega-trends in tech:
1) VR
2) AI apps (not general AI)
3) Voice-activated everything
4) Home automation (Alexa)
5) Self-driving",,834946587793076224,"{'retweet_count': 73, 'reply_count': 15, 'like_count': 162, 'quote_count': 9}"
1485,,2017-02-24T01:55:02.000Z,@JSchwarz9 About the same level of prevalence as a home theater. Everyone else may just get rid of the coffee table in their family room.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'JSchwarz9'}]}",834944696417865729,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}"
1486,,2017-02-24T01:43:40.000Z,"In 5 years, VR Rooms (10x10 foot padded rooms) will be pretty common in houses. Like home theaters. https://t.co/iqwunjQWIT","{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/iqwunjQWIT', 'expanded_url': 'https://twitter.com/wsj/status/834937422936965121', 'display_url': 'twitter.com/wsj/status/834…'}]}",834941833885032448,"{'retweet_count': 7, 'reply_count': 3, 'like_count': 26, 'quote_count': 2}"
1487,,2017-02-23T16:48:51.000Z,Congrats @eoghan @intercom - happy to be an early investor. You had me at Guinness. https://t.co/AZunC7bYpa,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/AZunC7bYpa', 'expanded_url': 'https://twitter.com/momentum_london/status/834805123343843328', 'display_url': 'twitter.com/momentum_londo…'}], 'mentions': [{'start': 9, 'end': 16, 'username': 'eoghan'}, {'start': 17, 'end': 26, 'username': 'intercom'}]}",834807241916108800,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 31, 'quote_count': 0}"
1488,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042005788', 'name': 'Zenefits'}}]",2017-02-23T16:46:10.000Z,"3/ ""Nucleus believes Zenefits is a compelling choice, especially for small organizations ... when HCM technology becomes a necessity."" //","{'annotations': [{'start': 21, 'end': 28, 'probability': 0.4551, 'type': 'Organization', 'normalized_text': 'Zenefits'}]}",834806567438389250,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1489,,2017-02-23T16:44:18.000Z,"2/ ""Moreover, the source of revenue – a SaaS subscription fee – is a smart, sharp departure from the model that preceded it.""",,834806099668725760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
1490,,2017-02-23T16:43:42.000Z,"1/ ""Nucleus’s analysis shows HR|One to be rich in the factors that contribute to ROI in deployments of HCM technology.""",,834805947415482368,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}"
1491,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042005788', 'name': 'Zenefits'}}]",2017-02-22T22:46:26.000Z,"Great to see HR1 receive its due. It gave Zenefits a new SaaS business model to go with its new SaaS product (""Z2""). https://t.co/QzoWQ1xSmD","{'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/QzoWQ1xSmD', 'expanded_url': 'http://nucleusresearch.com/download/r36-zenefits-evolves-beyond-z2-hr-productivity/?wpdmdl=11898', 'display_url': 'nucleusresearch.com/download/r36-z…'}], 'annotations': [{'start': 42, 'end': 49, 'probability': 0.3441, 'type': 'Organization', 'normalized_text': 'Zenefits'}]}",834534845661327360,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 9, 'quote_count': 1}"
1492,,2017-02-21T16:22:50.000Z,Look at the usage numbers within the adoption numbers. Gamers know what's next. https://t.co/l6gWq9CmTO,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/l6gWq9CmTO', 'expanded_url': 'https://twitter.com/fortunemagazine/status/833941884892487680', 'display_url': 'twitter.com/fortunemagazin…'}]}",834075919694254080,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}"
1493,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}]",2017-02-13T21:49:35.000Z,An excellent sci-fi series exploring these themes is the Nexus trilogy by @ramez. https://t.co/gxpkfwHSwU,"{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/gxpkfwHSwU', 'expanded_url': 'https://twitter.com/whereskr/status/831249787005628417', 'display_url': 'twitter.com/whereskr/statu…'}], 'annotations': [{'start': 57, 'end': 69, 'probability': 0.5307, 'type': 'Product', 'normalized_text': 'Nexus trilogy'}], 'mentions': [{'start': 74, 'end': 80, 'username': 'ramez'}]}",831259046283866112,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 19, 'quote_count': 0}"
1494,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042005788', 'name': 'Zenefits'}}]",2017-02-10T23:26:00.000Z,RT @jbfulcher: Zenefits Z2 Wins PCMag's HR Software Showdown: https://t.co/RvQZstNMlB via @PCMag,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/RvQZstNMlB', 'expanded_url': 'http://www.pcmag.me/a/2512235', 'display_url': 'pcmag.me/a/2512235'}], 'annotations': [{'start': 15, 'end': 59, 'probability': 0.111, 'type': 'Product', 'normalized_text': ""Zenefits Z2 Wins PCMag's HR Software Showdown""}], 'mentions': [{'start': 3, 'end': 13, 'username': 'jbfulcher'}, {'start': 90, 'end': 96, 'username': 'PCMag'}]}",830196148396650496,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
